Time (ms), VOC density (ppb)
13214736,316.0
13214836,321.0
13214936,311.0
13215036,329.0
13215139,322.0
13215246,316.0
13215346,319.0
13215446,337.0
13215546,316.0
13215645,331.0
13215755,330.0
13215855,316.0
13215959,321.0
13216065,324.0
13216165,327.0
13216275,330.0
13216374,315.0
13216478,326.0
13216584,341.0
13216684,316.0
13216784,321.0
13216884,314.0
13216984,314.0
13217094,316.0
13217193,317.0
13217293,316.0
13217393,335.0
13217493,331.0
13217603,317.0
13217703,312.0
13217806,322.0
13217912,312.0
13218012,321.0
13218112,326.0
13218212,319.0
13218312,321.0
13218422,328.0
13218522,324.0
13218621,326.0
13218721,325.0
13218821,343.0
13218931,316.0
13219031,317.0
13219134,329.0
13219240,322.0
13219340,334.0
13219450,321.0
13219550,318.0
13219654,328.0
13219760,327.0
13219860,318.0
13219960,321.0
13220060,312.0
13220159,316.0
13220269,319.0
13220369,328.0
13220469,322.0
13220569,335.0
13220669,339.0
13220779,331.0
13220879,322.0
13220982,324.0
13221088,329.0
13221188,325.0
13221288,319.0
13221388,325.0
13221488,320.0
13221597,321.0
13221697,325.0
13221797,327.0
13221897,339.0
13221997,339.0
13222107,326.0
13222207,323.0
13222310,330.0
13222416,325.0
13222516,316.0
13222616,341.0
13222716,334.0
13222819,320.0
13222926,327.0
13223026,330.0
13223125,340.0
13223225,321.0
13223325,336.0
13223435,322.0
13223535,321.0
13223638,327.0
13223744,323.0
13223844,334.0
13223954,320.0
13224054,319.0
13224158,319.0
13224264,332.0
13224364,324.0
13224464,317.0
13224564,321.0
13224664,321.0
13224773,325.0
13224873,330.0
13224973,328.0
13225073,314.0
13225173,330.0
13225283,329.0
13225383,318.0
13225486,329.0
13225592,324.0
13225692,324.0
13225792,330.0
13225892,322.0
13225992,330.0
13226102,325.0
13226201,326.0
13226301,333.0
13226401,318.0
13226501,323.0
13226611,321.0
13226711,321.0
13226814,321.0
13226920,327.0
13227020,330.0
13227130,330.0
13227230,325.0
13227334,321.0
13227440,330.0
13227540,330.0
13227639,321.0
13227739,312.0
13227839,314.0
13227949,326.0
13228049,326.0
13228149,324.0
13228249,307.0
13228349,312.0
13228459,324.0
13228558,323.0
13228662,335.0
13228768,314.0
13228868,319.0
13228968,312.0
13229068,319.0
13229168,329.0
13229277,317.0
13229377,329.0
13229477,321.0
13229577,324.0
13229677,342.0
13229787,329.0
13229887,330.0
13229990,329.0
13230096,328.0
13230196,323.0
13230296,314.0
13230396,325.0
13230499,321.0
13230605,316.0
13230705,308.0
13230805,306.0
13230905,321.0
13231005,309.0
13231115,321.0
13231215,317.0
13231315,316.0
13231415,325.0
13231514,325.0
13231624,321.0
13231724,321.0
13231828,317.0
13231934,321.0
13232034,339.0
13232134,321.0
13232234,334.0
13232333,332.0
13232443,329.0
13232543,323.0
13232643,313.0
13232743,329.0
13232843,322.0
13232953,317.0
13233052,327.0
13233156,329.0
13233262,325.0
13233362,324.0
13233462,314.0
13233562,323.0
13233665,321.0
13233771,312.0
13233871,322.0
13233971,321.0
13234071,322.0
13234171,336.0
13234281,322.0
13234381,303.0
13234484,317.0
13234590,314.0
13234690,321.0
13234800,333.0
13234900,324.0
13235003,319.0
13235110,323.0
13235210,333.0
13235309,316.0
13235409,321.0
13235509,324.0
13235619,330.0
13235719,327.0
13235819,324.0
13235919,323.0
13236019,329.0
13236128,322.0
13236228,339.0
13236331,335.0
13236438,321.0
13236538,314.0
13236638,336.0
13236738,329.0
13236837,319.0
13236947,316.0
13237047,318.0
13237147,338.0
13237247,326.0
13237347,329.0
13237457,327.0
13237557,329.0
13237660,331.0
13237766,330.0
13237866,327.0
13237966,330.0
13238066,317.0
13238169,330.0
13238275,325.0
13238375,331.0
13238475,326.0
13238575,337.0
13238675,337.0
13238785,326.0
13238885,332.0
13238985,327.0
13239085,325.0
13239184,322.0
13239294,332.0
13239394,328.0
13239498,330.0
13239604,327.0
13239704,329.0
13239803,331.0
13239903,329.0
13240003,334.0
13240113,316.0
13240213,325.0
13240313,327.0
13240413,333.0
13240513,332.0
13240622,330.0
13240722,341.0
13240825,318.0
13240932,342.0
13241032,317.0
13241132,325.0
13241232,342.0
13241335,328.0
13241441,325.0
13241541,331.0
13241641,329.0
13241741,319.0
13241841,321.0
13241951,338.0
13242051,333.0
13242154,326.0
13242260,317.0
13242360,327.0
13242470,312.0
13242570,325.0
13242673,341.0
13242779,336.0
13242879,327.0
13242979,332.0
13243079,316.0
13243179,324.0
13243289,327.0
13243389,337.0
13243489,332.0
13243589,322.0
13243688,327.0
13243798,327.0
13243898,331.0
13244002,322.0
13244108,332.0
13244208,336.0
13244308,325.0
13244407,333.0
13244507,324.0
13244617,332.0
13244717,317.0
13244817,333.0
13244917,315.0
13245017,329.0
13245127,319.0
13245226,312.0
13245330,325.0
13245436,328.0
13245536,330.0
13245646,322.0
13245746,329.0
13245849,328.0
13245955,330.0
13246055,335.0
13246155,334.0
13246255,339.0
13246355,331.0
13246465,340.0
13246565,325.0
13246665,319.0
13246764,329.0
13246864,319.0
13246974,319.0
13247074,324.0
13247177,330.0
13247283,330.0
13247383,332.0
13247483,329.0
13247583,332.0
13247683,332.0
13247793,326.0
13247893,319.0
13247992,336.0
13248092,325.0
13248192,317.0
13248302,330.0
13248402,329.0
13248506,325.0
13248612,327.0
13248712,330.0
13248811,329.0
13248911,334.0
13249015,329.0
13249121,330.0
13249221,322.0
13249321,327.0
13249421,339.0
13249521,327.0
13249631,330.0
13249730,327.0
13249835,332.0
13249940,339.0
13250040,337.0
13250150,327.0
13250250,330.0
13250353,318.0
13250459,330.0
13250559,322.0
13250659,333.0
13250759,331.0
13250859,332.0
13250969,318.0
13251069,317.0
13251168,321.0
13251268,322.0
13251368,317.0
13251478,306.0
13251578,322.0
13251681,322.0
13251788,323.0
13251888,328.0
13251988,320.0
13252087,309.0
13252187,325.0
13252297,321.0
13252397,322.0
13252497,317.0
13252597,329.0
13252697,324.0
13252806,330.0
13252906,321.0
13253010,331.0
13253116,332.0
13253216,330.0
13253326,333.0
13253426,332.0
13253529,322.0
13253635,327.0
13253735,327.0
13253835,335.0
13253935,322.0
13254035,327.0
13254145,324.0
13254245,325.0
13254344,326.0
13254444,317.0
13254544,335.0
13254654,329.0
13254754,330.0
13254857,335.0
13254963,347.0
13255063,319.0
13255163,333.0
13255263,321.0
13255363,326.0
13255473,327.0
13255573,317.0
13255672,329.0
13255772,329.0
13255872,322.0
13255982,340.0
13256082,314.0
13256186,317.0
13256292,330.0
13256392,317.0
13256491,349.0
13256591,318.0
13256695,332.0
13256801,324.0
13256901,332.0
13257001,341.0
13257101,331.0
13257201,328.0
13257311,324.0
13257410,334.0
13257510,318.0
13257610,349.0
13257710,330.0
13257820,339.0
13257920,327.0
13258023,323.0
13258129,309.0
13258229,324.0
13258329,345.0
13258429,331.0
13258529,316.0
13258639,325.0
13258739,329.0
13258838,326.0
13258938,332.0
13259038,334.0
13259148,329.0
13259248,335.0
13259351,329.0
13259457,325.0
13259557,329.0
13259657,319.0
13259757,324.0
13259860,316.0
13259967,327.0
13260067,339.0
13260166,329.0
13260266,344.0
13260366,317.0
13260476,327.0
13260576,329.0
13260679,314.0
13260786,334.0
13260886,326.0
13260996,308.0
13261095,331.0
13261199,335.0
13261305,321.0
13261405,324.0
13261505,333.0
13261605,314.0
13261705,321.0
13261825,320.0
13261924,332.0
13262024,317.0
13262124,316.0
13262224,336.0
13262334,322.0
13262434,309.0
13262537,323.0
13262643,327.0
13262743,321.0
13262843,328.0
13262943,329.0
13263043,317.0
13263153,336.0
13263253,334.0
13263352,326.0
13263452,321.0
13263552,329.0
13263662,332.0
13263762,330.0
13263865,330.0
13263971,330.0
13264071,339.0
13264171,329.0
13264271,340.0
13264374,322.0
13264481,331.0
13264581,325.0
13264680,333.0
13264780,320.0
13264880,332.0
13264990,344.0
13265090,329.0
13265190,327.0
13265290,331.0
13265390,334.0
13265500,335.0
13265600,342.0
13265704,332.0
13265809,331.0
13265909,333.0
13266009,325.0
13266109,330.0
13266209,331.0
13266319,320.0
13266418,317.0
13266518,331.0
13266618,319.0
13266718,321.0
13266828,340.0
13266928,334.0
13267031,329.0
13267137,337.0
13267237,326.0
13267337,335.0
13267437,319.0
13267540,334.0
13267647,329.0
13267747,346.0
13267846,323.0
13267946,333.0
13268046,329.0
13268156,334.0
13268256,328.0
13268359,322.0
13268466,332.0
13268566,324.0
13268676,330.0
13268775,325.0
13268879,327.0
13268985,322.0
13269085,329.0
13269185,323.0
13269285,320.0
13269385,325.0
13269495,343.0
13269594,334.0
13269694,331.0
13269794,327.0
13269894,320.0
13270004,340.0
13270104,326.0
13270207,338.0
13270313,330.0
13270413,327.0
13270513,340.0
13270613,319.0
13270713,330.0
13270823,327.0
13270923,323.0
13271023,322.0
13271132,324.0
13271232,342.0
13271342,329.0
13271442,330.0
13271545,327.0
13271651,322.0
13271751,333.0
13271861,327.0
13271961,330.0
13272065,322.0
13272171,336.0
13272271,324.0
13272371,350.0
13272470,341.0
13272570,307.0
13272680,331.0
13272780,326.0
13272880,324.0
13272980,326.0
13273080,349.0
13273190,322.0
13273289,317.0
13273392,317.0
13273499,331.0
13273599,321.0
13273699,332.0
13273799,330.0
13273899,318.0
13274009,323.0
13274108,334.0
13274208,324.0
13274308,320.0
13274408,335.0
13274518,329.0
13274618,333.0
13274721,339.0
13274827,325.0
13274927,327.0
13275027,330.0
13275127,339.0
13275230,337.0
13275336,326.0
13275436,326.0
13275536,325.0
13275636,336.0
13275736,321.0
13275846,334.0
13275946,327.0
13276049,334.0
13276155,334.0
13276255,337.0
13276365,334.0
13276465,334.0
13276568,336.0
13276675,316.0
13276775,344.0
13276875,325.0
13276975,316.0
13277074,321.0
13277184,333.0
13277284,327.0
13277384,320.0
13277484,334.0
13277584,327.0
13277694,326.0
13277793,332.0
13277897,325.0
13278003,321.0
13278103,321.0
13278203,323.0
13278303,326.0
13278403,331.0
13278513,321.0
13278612,325.0
13278712,334.0
13278812,337.0
13278912,325.0
13279022,331.0
13279122,336.0
13279225,329.0
13279331,328.0
13279431,333.0
13279541,330.0
13279641,331.0
13279745,324.0
13279851,331.0
13279951,328.0
13280050,329.0
13280150,325.0
13280250,324.0
13280360,325.0
13280460,337.0
13280560,330.0
13280660,339.0
13280760,339.0
13280869,344.0
13280969,334.0
13281072,329.0
13281179,330.0
13281279,330.0
13281378,342.0
13281478,333.0
13281578,339.0
13281688,332.0
13281788,332.0
13281888,338.0
13281988,330.0
13282088,333.0
13282198,342.0
13282298,342.0
13282401,333.0
13282507,345.0
13282607,336.0
13282707,339.0
13282807,332.0
13282910,339.0
13283016,322.0
13283116,337.0
13283216,324.0
13283316,339.0
13283416,328.0
13283526,329.0
13283626,330.0
13283725,324.0
13283825,327.0
13283925,330.0
13284035,329.0
13284135,329.0
13284239,332.0
13284345,339.0
13284445,323.0
13284545,328.0
13284644,332.0
13284744,342.0
13284854,331.0
13284954,344.0
13285054,334.0
13285154,334.0
13285254,329.0
13285363,329.0
13285463,341.0
13285567,338.0
13285673,336.0
13285773,339.0
13285873,328.0
13285973,335.0
13286076,338.0
13286182,332.0
13286282,319.0
13286382,322.0
13286482,325.0
13286582,323.0
13286692,331.0
13286792,326.0
13286895,329.0
13287001,327.0
13287101,327.0
13287211,316.0
13287311,325.0
13287414,336.0
13287520,332.0
13287620,337.0
13287720,335.0
13287820,337.0
13287920,336.0
13288030,317.0
13288130,325.0
13288229,327.0
13288329,332.0
13288429,339.0
13288539,332.0
13288639,334.0
13288743,328.0
13288849,344.0
13288949,327.0
13289049,312.0
13289149,323.0
13289248,315.0
13289358,322.0
13289458,326.0
13289558,322.0
13289658,319.0
13289758,322.0
13289868,312.0
13289967,322.0
13290071,322.0
13290177,324.0
13290277,322.0
13290377,324.0
13290477,327.0
13290580,329.0
13290686,331.0
13290786,326.0
13290886,315.0
13290986,317.0
13291086,336.0
13291196,337.0
13291296,345.0
13291395,334.0
13291495,320.0
13291595,322.0
13291705,325.0
13291805,330.0
13291908,327.0
13292015,325.0
13292115,322.0
13292214,330.0
13292314,336.0
13292414,330.0
13292524,326.0
13292624,333.0
13292724,336.0
13292824,335.0
13292924,334.0
13293033,335.0
13293133,316.0
13293237,339.0
13293343,326.0
13293443,325.0
13293543,332.0
13293643,334.0
13293746,327.0
13293852,336.0
13293952,337.0
13294052,331.0
13294152,332.0
13294252,339.0
13294362,330.0
13294462,334.0
13294565,319.0
13294671,340.0
13294771,339.0
13294881,330.0
13294981,332.0
13295084,330.0
13295190,321.0
13295290,333.0
13295390,343.0
13295490,331.0
13295590,339.0
13295710,330.0
13295810,335.0
13295910,333.0
13296009,334.0
13296109,324.0
13296219,332.0
13296319,334.0
13296423,327.0
13296529,345.0
13296629,324.0
13296728,344.0
13296828,347.0
13296928,337.0
13297038,334.0
13297138,328.0
13297238,336.0
13297338,330.0
13297438,335.0
13297547,340.0
13297647,328.0
13297750,324.0
13297857,340.0
13297957,342.0
13298067,343.0
13298167,323.0
13298270,327.0
13298376,342.0
13298476,331.0
13298576,321.0
13298676,330.0
13298776,322.0
13298886,337.0
13298986,328.0
13299086,326.0
13299185,343.0
13299285,340.0
13299395,332.0
13299495,327.0
13299598,324.0
13299704,330.0
13299804,344.0
13299904,337.0
13300004,324.0
13300104,331.0
13300214,336.0
13300314,323.0
13300413,323.0
13300513,330.0
13300613,345.0
13300723,325.0
13300823,335.0
13300926,327.0
13301033,332.0
13301133,334.0
13301232,335.0
13301332,340.0
13301436,338.0
13301542,325.0
13301642,329.0
13301742,329.0
13301842,319.0
13301942,327.0
13302051,332.0
13302151,327.0
13302254,344.0
13302361,327.0
13302461,332.0
13302571,342.0
13302671,331.0
13302774,332.0
13302880,325.0
13302980,328.0
13303080,325.0
13303180,339.0
13303280,347.0
13303390,350.0
13303490,330.0
13303590,327.0
13303689,329.0
13303789,331.0
13303899,348.0
13303999,343.0
13304102,327.0
13304208,330.0
13304308,326.0
13304408,326.0
13304508,344.0
13304608,337.0
13304718,325.0
13304818,349.0
13304917,328.0
13305017,335.0
13305117,330.0
13305227,325.0
13305327,331.0
13305430,331.0
13305537,329.0
13305637,325.0
13305747,325.0
13305847,321.0
13305950,325.0
13306056,327.0
13306156,327.0
13306256,329.0
13306356,337.0
13306456,340.0
13306565,319.0
13306665,336.0
13306765,328.0
13306865,329.0
13306965,331.0
13307075,327.0
13307175,329.0
13307278,337.0
13307384,341.0
13307484,331.0
13307584,337.0
13307684,335.0
13307784,335.0
13307894,328.0
13307994,327.0
13308094,335.0
13308193,325.0
13308293,332.0
13308403,348.0
13308503,329.0
13308606,334.0
13308713,324.0
13308813,335.0
13308913,325.0
13309012,337.0
13309116,345.0
13309222,336.0
13309322,325.0
13309422,328.0
13309522,322.0
13309622,329.0
13309732,349.0
13309831,331.0
13309931,324.0
13310031,325.0
13310131,337.0
13310241,341.0
13310341,347.0
13310444,339.0
13310550,347.0
13310650,340.0
13310750,342.0
13310850,335.0
13310950,342.0
13311060,329.0
13311160,328.0
13311259,333.0
13311359,337.0
13311459,334.0
13311569,339.0
13311669,342.0
13311772,328.0
13311878,330.0
13311978,337.0
13312078,337.0
13312178,329.0
13312282,322.0
13312388,327.0
13312488,321.0
13312587,341.0
13312687,319.0
13312787,322.0
13312897,332.0
13312997,334.0
13313101,337.0
13313207,318.0
13313307,337.0
13313416,330.0
13313516,331.0
13313620,327.0
13313726,336.0
13313826,329.0
13313926,344.0
13314026,326.0
13314126,347.0
13314236,333.0
13314335,345.0
13314435,328.0
13314535,324.0
13314635,332.0
13314745,350.0
13314845,337.0
13314948,324.0
13315054,317.0
13315154,330.0
13315254,324.0
13315354,324.0
13315454,325.0
13315564,322.0
13315664,332.0
13315763,325.0
13315863,324.0
13315963,324.0
13316073,327.0
13316173,336.0
13316276,325.0
13316382,325.0
13316482,322.0
13316582,334.0
13316682,325.0
13316785,337.0
13316892,316.0
13316992,334.0
13317092,332.0
13317192,330.0
13317291,334.0
13317401,329.0
13317501,325.0
13317601,351.0
13317701,329.0
13317801,324.0
13317911,330.0
13318011,328.0
13318114,329.0
13318220,330.0
13318320,324.0
13318420,330.0
13318520,345.0
13318620,330.0
13318730,331.0
13318829,339.0
13318929,324.0
13319029,330.0
13319129,329.0
13319239,334.0
13319339,334.0
13319442,340.0
13319548,339.0
13319648,340.0
13319748,332.0
13319848,330.0
13319952,335.0
13320058,330.0
13320158,327.0
13320258,328.0
13320357,335.0
13320457,332.0
13320567,339.0
13320667,343.0
13320770,322.0
13320877,321.0
13320977,335.0
13321086,320.0
13321186,323.0
13321289,334.0
13321396,349.0
13321496,330.0
13321596,321.0
13321696,327.0
13321796,337.0
13321905,332.0
13322005,330.0
13322105,324.0
13322205,329.0
13322305,332.0
13322415,329.0
13322515,334.0
13322618,340.0
13322724,324.0
13322824,336.0
13322924,329.0
13323024,339.0
13323124,339.0
13323234,327.0
13323334,337.0
13323433,330.0
13323533,335.0
13323633,342.0
13323743,328.0
13323843,323.0
13323946,319.0
13324052,334.0
13324152,331.0
13324262,320.0
13324362,328.0
13324465,324.0
13324572,328.0
13324672,337.0
13324771,320.0
13324871,330.0
13324971,330.0
13325081,345.0
13325181,339.0
13325281,340.0
13325381,340.0
13325481,332.0
13325590,332.0
13325690,342.0
13325794,327.0
13325900,339.0
13326000,329.0
13326100,329.0
13326200,322.0
13326300,322.0
13326410,342.0
13326509,347.0
13326609,325.0
13326709,347.0
13326809,342.0
13326919,324.0
13327019,339.0
13327122,335.0
13327228,330.0
13327328,320.0
13327428,329.0
13327528,342.0
13327631,339.0
13327737,332.0
13327837,322.0
13327937,319.0
13328037,323.0
13328137,341.0
13328247,334.0
13328347,343.0
13328450,342.0
13328556,331.0
13328656,327.0
13328766,334.0
13328866,335.0
13328970,339.0
13329076,335.0
13329176,330.0
13329275,325.0
13329375,329.0
13329475,334.0
13329595,339.0
13329695,329.0
13329795,334.0
13329895,332.0
13329995,316.0
13330105,335.0
13330204,341.0
13330308,324.0
13330414,328.0
13330514,345.0
13330614,334.0
13330714,340.0
13330814,321.0
13330923,345.0
13331023,326.0
13331123,341.0
13331223,334.0
13331323,331.0
13331433,335.0
13331533,333.0
13331640,332.0
13331742,328.0
13331842,329.0
13331952,339.0
13332052,338.0
13332156,339.0
13332262,333.0
13332362,337.0
13332462,332.0
13332561,347.0
13332661,325.0
13332771,327.0
13332871,332.0
13332971,332.0
13333071,329.0
13333171,339.0
13333280,337.0
13333380,332.0
13333484,345.0
13333590,339.0
13333690,330.0
13333790,324.0
13333890,338.0
13333990,345.0
13334099,339.0
13334199,340.0
13334299,335.0
13334399,332.0
13334499,322.0
13334609,318.0
13334709,331.0
13334812,345.0
13334918,348.0
13335018,334.0
13335118,349.0
13335218,335.0
13335321,317.0
13335427,331.0
13335527,341.0
13335627,335.0
13335727,335.0
13335827,316.0
13335937,329.0
13336037,332.0
13336136,343.0
13336236,335.0
13336336,336.0
13336446,332.0
13336546,337.0
13336650,339.0
13336756,330.0
13336856,342.0
13336956,335.0
13337055,332.0
13337155,351.0
13337265,337.0
13337365,335.0
13337465,350.0
13337565,321.0
13337665,332.0
13337775,334.0
13337874,349.0
13337977,334.0
13338084,337.0
13338184,334.0
13338284,326.0
13338384,337.0
13338487,332.0
13338593,349.0
13338693,319.0
13338793,334.0
13338893,330.0
13338993,332.0
13339103,346.0
13339203,335.0
13339306,326.0
13339412,325.0
13339512,322.0
13339622,337.0
13339722,331.0
13339825,336.0
13339931,343.0
13340031,338.0
13340131,333.0
13340231,335.0
13340331,325.0
13340441,340.0
13340541,329.0
13340641,336.0
13340741,329.0
13340840,322.0
13340950,347.0
13341050,345.0
13341154,347.0
13341260,331.0
13341360,336.0
13341460,338.0
13341560,335.0
13341659,328.0
13341769,332.0
13341869,337.0
13341969,343.0
13342069,335.0
13342169,321.0
13342278,345.0
13342378,339.0
13342482,326.0
13342588,343.0
13342688,340.0
13342788,339.0
13342888,332.0
13342991,328.0
13343097,334.0
13343197,347.0
13343297,331.0
13343397,339.0
13343497,339.0
13343607,328.0
13343707,335.0
13343807,330.0
13343906,333.0
13344006,331.0
13344116,335.0
13344216,329.0
13344319,337.0
13344426,334.0
13344526,334.0
13344625,340.0
13344725,332.0
13344825,348.0
13344935,326.0
13345035,326.0
13345135,330.0
13345235,345.0
13345335,329.0
13345444,342.0
13345544,329.0
13345649,331.0
13345754,340.0
13345854,331.0
13345954,342.0
13346054,342.0
13346157,349.0
13346263,335.0
13346363,328.0
13346463,347.0
13346563,342.0
13346663,345.0
13346772,344.0
13346872,340.0
13346976,342.0
13347082,341.0
13347182,332.0
13347292,338.0
13347392,334.0
13347495,339.0
13347601,334.0
13347701,329.0
13347801,339.0
13347901,336.0
13348001,338.0
13348111,340.0
13348211,342.0
13348310,339.0
13348410,334.0
13348510,335.0
13348620,332.0
13348720,335.0
13348823,336.0
13348930,330.0
13349030,344.0
13349129,336.0
13349229,334.0
13349329,328.0
13349439,334.0
13349539,334.0
13349639,327.0
13349739,337.0
13349839,334.0
13349949,327.0
13350048,339.0
13350152,339.0
13350258,340.0
13350358,334.0
13350468,340.0
13350568,337.0
13350671,348.0
13350777,343.0
13350877,344.0
13350977,332.0
13351077,337.0
13351177,327.0
13351287,333.0
13351387,337.0
13351487,338.0
13351586,340.0
13351686,337.0
13351796,333.0
13351896,317.0
13351999,338.0
13352105,332.0
13352205,327.0
13352305,335.0
13352405,334.0
13352505,337.0
13352615,322.0
13352715,345.0
13352815,345.0
13352915,342.0
13353014,340.0
13353124,342.0
13353224,338.0
13353328,347.0
13353434,349.0
13353534,342.0
13353633,340.0
13353733,340.0
13353837,345.0
13353943,341.0
13354043,350.0
13354143,350.0
13354243,337.0
13354343,345.0
13354453,332.0
13354552,346.0
13354656,338.0
13354762,349.0
13354862,333.0
13354972,339.0
13355072,339.0
13355175,346.0
13355281,334.0
13355381,338.0
13355481,340.0
13355581,337.0
13355681,356.0
13355791,340.0
13355891,333.0
13355990,342.0
13356090,339.0
13356190,330.0
13356300,338.0
13356400,335.0
13356503,345.0
13356609,342.0
13356709,341.0
13356809,330.0
13356909,329.0
13357009,336.0
13357119,339.0
13357219,337.0
13357319,347.0
13357419,335.0
13357519,354.0
13357628,332.0
13357728,338.0
13357832,336.0
13357938,349.0
13358038,340.0
13358148,344.0
13358248,335.0
13358351,333.0
13358457,346.0
13358557,337.0
13358657,345.0
13358757,325.0
13358857,342.0
13358967,339.0
13359067,340.0
13359166,354.0
13359266,333.0
13359366,327.0
13359476,330.0
13359576,340.0
13359679,323.0
13359785,327.0
13359885,331.0
13359985,336.0
13360085,329.0
13360185,330.0
13360295,342.0
13360395,345.0
13360495,337.0
13360595,333.0
13360694,340.0
13360804,334.0
13360904,339.0
13361008,334.0
13361114,333.0
13361214,334.0
13361313,332.0
13361413,348.0
13361517,332.0
13361623,329.0
13361723,330.0
13361823,345.0
13361923,344.0
13362023,340.0
13362132,327.0
13362232,336.0
13362332,340.0
13362432,322.0
13362532,333.0
13362642,344.0
13362742,335.0
13362845,331.0
13362951,337.0
13363051,328.0
13363151,342.0
13363251,338.0
13363351,344.0
13363471,338.0
13363571,344.0
13363670,337.0
13363770,339.0
13363870,345.0
13363980,347.0
13364080,334.0
13364183,343.0
13364289,342.0
13364389,342.0
13364489,345.0
13364589,337.0
13364693,341.0
13364799,340.0
13364899,341.0
13364999,345.0
13365099,342.0
13365198,329.0
13365308,343.0
13365408,342.0
13365511,349.0
13365618,354.0
13365718,340.0
13365827,337.0
13365927,332.0
13366031,334.0
13366137,328.0
13366237,340.0
13366337,335.0
13366437,347.0
13366537,339.0
13366647,340.0
13366746,344.0
13366846,345.0
13366946,340.0
13367046,327.0
13367156,339.0
13367256,337.0
13367359,334.0
13367465,343.0
13367565,341.0
13367665,349.0
13367765,335.0
13367865,334.0
13367975,339.0
13368075,333.0
13368174,340.0
13368274,338.0
13368374,339.0
13368484,345.0
13368584,327.0
13368687,332.0
13368793,340.0
13368893,351.0
13368993,343.0
13369093,333.0
13369197,338.0
13369303,330.0
13369403,333.0
13369503,340.0
13369603,345.0
13369703,337.0
13369812,326.0
13369912,326.0
13370012,327.0
13370112,330.0
13370212,335.0
13370322,327.0
13370422,349.0
13370525,339.0
13370631,327.0
13370731,323.0
13370831,337.0
13370931,337.0
13371031,343.0
13371141,339.0
13371241,345.0
13371340,341.0
13371440,335.0
13371540,353.0
13371650,347.0
13371750,340.0
13371853,337.0
13371959,344.0
13372059,340.0
13372159,343.0
13372259,342.0
13372363,345.0
13372469,330.0
13372569,337.0
13372668,335.0
13372768,340.0
13372868,344.0
13372978,354.0
13373078,338.0
13373182,334.0
13373288,342.0
13373388,352.0
13373498,348.0
13373597,336.0
13373701,339.0
13373807,335.0
13373907,343.0
13374007,339.0
13374107,339.0
13374207,335.0
13374316,338.0
13374416,335.0
13374516,332.0
13374616,342.0
13374716,349.0
13374826,349.0
13374926,343.0
13375029,340.0
13375135,329.0
13375235,347.0
13375335,331.0
13375435,337.0
13375535,335.0
13375645,330.0
13375745,332.0
13375844,345.0
13375944,342.0
13376044,324.0
13376154,339.0
13376254,334.0
13376357,332.0
13376463,337.0
13376563,349.0
13376673,341.0
13376773,320.0
13376877,332.0
13376983,338.0
13377083,334.0
13377182,337.0
13377282,339.0
13377382,336.0
13377492,342.0
13377592,353.0
13377692,345.0
13377792,338.0
13377892,342.0
13378002,340.0
13378101,339.0
13378205,340.0
13378311,344.0
13378411,338.0
13378511,340.0
13378611,347.0
13378711,341.0
13378821,357.0
13378920,335.0
13379020,343.0
13379120,345.0
13379220,338.0
13379330,340.0
13379430,344.0
13379533,326.0
13379639,333.0
13379739,339.0
13379839,330.0
13379939,341.0
13380042,339.0
13380149,343.0
13380249,347.0
13380348,335.0
13380448,332.0
13380548,339.0
13380658,336.0
13380758,336.0
13380861,331.0
13380967,332.0
13381067,338.0
13381177,342.0
13381277,334.0
13381380,337.0
13381487,329.0
13381587,327.0
13381687,332.0
13381787,340.0
13381887,332.0
13381996,335.0
13382096,349.0
13382196,344.0
13382296,347.0
13382396,324.0
13382505,340.0
13382605,344.0
13382709,336.0
13382815,342.0
13382915,340.0
13383015,350.0
13383115,340.0
13383215,335.0
13383325,343.0
13383424,347.0
13383524,345.0
13383624,347.0
13383724,344.0
13383834,344.0
13383934,352.0
13384037,340.0
13384143,338.0
13384243,349.0
13384353,336.0
13384453,346.0
13384556,351.0
13384663,347.0
13384763,334.0
13384862,337.0
13384962,348.0
13385062,334.0
13385172,337.0
13385272,328.0
13385372,335.0
13385472,329.0
13385572,343.0
13385682,330.0
13385781,342.0
13385884,340.0
13385991,326.0
13386091,342.0
13386191,344.0
13386291,337.0
13386391,334.0
13386500,342.0
13386600,341.0
13386700,343.0
13386800,336.0
13386900,345.0
13387010,345.0
13387110,339.0
13387213,341.0
13387319,343.0
13387419,345.0
13387519,329.0
13387619,352.0
13387722,332.0
13387828,331.0
13387928,326.0
13388028,339.0
13388128,340.0
13388228,340.0
13388338,344.0
13388438,350.0
13388538,356.0
13388638,348.0
13388738,339.0
13388847,333.0
13388947,339.0
13389050,343.0
13389157,350.0
13389257,340.0
13389356,349.0
13389456,351.0
13389556,336.0
13389666,340.0
13389766,338.0
13389866,350.0
13389966,349.0
13390066,339.0
13390176,337.0
13390275,339.0
13390379,330.0
13390485,340.0
13390585,327.0
13390685,333.0
13390785,335.0
13390888,335.0
13390994,335.0
13391094,339.0
13391194,336.0
13391294,345.0
13391394,348.0
13391504,358.0
13391604,344.0
13391707,348.0
13391813,324.0
13391913,337.0
13392023,341.0
13392123,348.0
13392227,350.0
13392333,336.0
13392433,350.0
13392533,334.0
13392632,344.0
13392732,343.0
13392842,335.0
13392942,336.0
13393042,336.0
13393142,327.0
13393242,340.0
13393351,336.0
13393451,340.0
13393555,345.0
