Time (ms), VOC density (ppb)
7465016,0.0
7465513,0.0
7466085,0.0
7466595,0.0
7467013,0.0
7467513,0.0
7468092,0.0
7468592,0.0
7469061,0.0
7469590,0.0
7470030,0.0
7470589,0.0
7471013,0.0
7471568,0.0
7472057,0.0
7472517,0.0
7473096,0.0
7473595,0.0
7474094,0.0
7474594,0.0
7475013,0.0
7475602,0.0
7476072,0.0
7476541,0.0
7477013,0.0
7477590,0.0
7478013,0.0
7478588,0.0
7479087,0.0
7479537,0.0
7480096,0.0
7480514,0.0
7481055,0.0
7481574,0.0
7482094,0.0
7482593,0.0
7483092,0.0
7483592,0.0
7484091,0.0
7484590,0.0
7485080,0.0
7485513,0.0
7486013,0.0
7486518,0.0
7487013,0.0
7487513,0.0
7488095,0.0
7488588,0.0
7489074,0.0
7489543,0.0
7490096,0.0
7490513,0.0
7491091,0.0
7491591,0.0
7492030,0.0
7492539,0.0
7493089,0.0
7493518,0.0
7494097,0.0
7494513,0.0
7495056,0.0
7495585,0.0
7496095,0.0
7496513,0.0
7497093,0.0
7497593,0.0
7498092,0.0
7498591,0.0
7499091,0.0
7499590,0.0
7500089,0.0
7500588,0.0
7501013,0.0
7501517,0.0
7502067,0.0
7502596,0.0
7503055,0.0
7503594,0.0
7504094,0.0
7504593,0.0
7505092,0.0
7505592,0.0
7506091,0.0
7506540,0.0
7507110,0.0
7507529,0.0
7508089,0.0
7508588,0.0
7509097,0.0
7509596,0.0
7510066,0.0
7510575,0.0
7511013,0.0
7511513,0.0
7512013,0.0
7512592,0.0
7513013,0.0
7513571,0.0
7514090,0.0
7514513,0.0
7515059,0.0
7515588,0.0
7516078,0.0
7516527,0.0
7517017,0.0
7517513,0.0
7518065,0.0
7518574,0.0
7519094,0.0
7519593,0.0
7520092,0.0
7520592,0.0
7521091,0.0
7521590,0.0
7522090,0.0
7522513,0.0
7523013,0.0
7523558,0.0
7524097,0.0
7524513,0.0
7525086,0.0
7525565,0.0
7526013,0.0
7526593,0.0
7527077,0.0
7527513,0.0
7528032,0.0
7528591,0.0
7529090,0.0
7529593,0.0
7530069,0.0
7530538,0.0
7531101,0.0
7531514,0.0
7532096,0.0
7532514,0.0
7533095,0.0
7533564,0.0
7534013,0.0
7534593,0.0
7535013,0.0
7535531,0.0
7536013,0.0
7536520,0.0
7537089,0.0
7537539,0.0
7538014,0.0
7538517,0.0
7539047,0.0
7539566,0.0
7540095,0.0
7540513,0.0
7541013,0.0
7541593,0.0
7542013,0.0
7542513,0.0
7543041,0.0
7543541,0.0
7544060,0.0
7544529,0.0
7545099,0.0
7545568,0.0
7546097,0.0
7546517,0.0
7547096,0.0
7547516,0.0
7548094,0.0
7548513,0.0
7549013,0.0
7549543,0.0
7550072,0.0
7550591,0.0
7551041,0.0
7551590,0.0
7552013,0.0
7552588,0.0
7553088,0.0
7553513,0.0
7554027,0.0
7554596,0.0
7555095,0.0
7555513,0.0
7556044,0.0
7556593,0.0
7557013,0.0
7557513,0.0
7558013,0.0
7558513,0.0
7559090,0.0
7559589,0.0
7560019,0.0
7560588,0.0
7561067,0.0
7561513,0.0
7562096,0.0
7562595,0.0
7563064,0.0
7563594,0.0
7564093,0.0
7564542,0.0
7565111,0.0
7565591,0.0
7566090,0.0
7566540,0.0
7567043,0.0
7567513,0.0
7568013,0.0
7568597,0.0
7569090,0.0
7569606,0.0
7570098,0.0
7570594,0.0
7571013,0.0
7571603,0.0
7572014,0.0
7572531,0.0
7573013,0.0
7573590,0.0
7574089,0.0
7574513,0.0
7575013,0.0
7575587,0.0
7576017,0.0
7576596,0.0
7577055,0.0
7577513,0.0
7578094,0.0
7578593,0.0
7579093,0.0
7579602,0.0
7580091,0.0
7580591,0.0
7581013,0.0
7581589,0.0
7582014,0.0
7582588,0.0
7583087,0.0
7583596,0.0
7584096,0.0
7584595,0.0
7585094,0.0
7585594,0.0
7586016,0.0
7586592,0.0
7587013,0.0
7587591,0.0
7588094,0.0
7588590,0.0
7589039,0.0
7589513,0.0
7590091,0.0
7590601,0.0
7591100,0.0
7591513,0.0
7592095,0.0
7592513,0.0
7593104,0.0
7593593,0.0
7594013,0.0
7594592,0.0
7595041,0.0
7595590,0.0
7596013,0.0
7596589,0.0
7597013,0.0
7597588,0.0
7598013,0.0
7598586,0.0
7599096,0.0
7599525,0.0
7600094,0.0
7600573,0.0
7601013,0.0
7601572,0.0
7602092,0.0
7602531,0.0
7603070,0.0
7603569,0.0
7604089,0.0
7604568,0.0
7605098,0.0
7605597,0.0
7606016,0.0
7606513,0.0
7607058,0.0
7607604,0.0
7608094,0.0
7608603,0.0
7609013,0.0
7609591,0.0
7610013,0.0
7610520,0.0
7611089,0.0
7611539,0.0
7612088,0.0
7612587,0.0
7613027,0.0
7613576,0.0
7614055,0.0
7614585,0.0
7615094,0.0
7615593,0.0
7616043,0.0
7616513,0.0
7617013,0.0
7617521,0.0
7618090,0.0
7618589,0.0
7619014,0.0
7619588,0.0
7620097,0.0
7620596,0.0
7621086,0.0
7621513,0.0
7622094,0.0
7622513,0.0
7623093,0.0
7623532,0.0
7624014,0.0
7624601,0.0
7625091,0.0
7625610,0.0
7626043,0.0
7626598,0.0
7627014,0.0
7627597,0.0
7628017,0.0
7628596,0.0
7629095,0.0
7629595,0.0
7630044,0.0
7630597,0.0
7631052,0.0
7631592,0.0
7632013,0.0
7632513,0.0
7633090,0.0
7633529,0.0
7634029,0.0
7634588,0.0
7635077,0.0
7635596,0.0
7636096,0.0
7636513,0.0
7637014,0.0
7637513,0.0
7638014,0.0
7638602,0.0
7639092,0.0
7639513,0.0
7640013,0.0
7640590,0.0
7641089,0.0
7641513,0.0
7642013,0.0
7642597,0.0
7643056,0.0
7643513,0.0
7644095,0.0
7644594,0.0
7645094,0.0
7645593,0.0
7646036,0.0
7646513,0.0
7647091,0.0
7647590,0.0
7648094,0.0
7648589,0.0
7649088,0.0
7649597,0.0
7650013,0.0
7650566,0.0
7651035,0.0
7651595,0.0
7652013,0.0
7652593,0.0
7653103,0.0
7653602,0.0
7654091,0.0
7654581,0.0
7655060,0.0
7655589,0.0
7656013,0.0
7656588,0.0
7657067,0.0
7657556,0.0
7658076,0.0
7658513,0.0
7659094,0.0
7659594,0.0
7660013,0.0
7660513,0.0
7661013,0.0
7661531,0.0
7662090,0.0
7662590,0.0
7663013,0.0
7663588,0.0
7664088,0.0
7664513,0.0
7665096,0.0
7665596,0.0
7666095,0.0
7666594,0.0
7667094,0.0
7667513,0.0
7668093,0.0
7668592,0.0
7669014,0.0
7669590,0.0
7670093,0.0
7670609,0.0
7671092,0.0
7671513,0.0
7672014,0.0
7672586,0.0
7673096,0.0
7673565,0.0
7674094,0.0
7674514,0.0
7675073,0.0
7675513,0.0
7676013,0.0
7676521,0.0
7677031,0.0
7677530,0.0
7678079,0.0
7678588,0.0
7679088,0.0
7679537,0.0
7680096,0.0
7680516,0.0
7681075,0.0
7681513,0.0
7682094,0.0
7682593,0.0
7683013,0.0
7683592,0.0
7684051,0.0
7684590,0.0
7685099,0.0
7685589,0.0
7686058,0.0
7686598,0.0
7687013,0.0
7687596,0.0
7688096,0.0
7688595,0.0
7689074,0.0
7689593,0.0
7690096,0.0
7690513,0.0
7691014,0.0
7691591,0.0
7692090,0.0
7692513,0.0
7693089,0.0
7693588,0.0
7694013,0.0
7694513,0.0
7695086,0.0
7695595,0.0
7696094,0.0
7696594,0.0
7697023,0.0
7697513,0.0
7698013,0.0
7698513,0.0
7699090,0.0
7699590,0.0
7700089,0.0
7700588,0.0
7701038,0.0
7701567,0.0
7702013,0.0
7702513,0.0
7703065,0.0
7703565,0.0
7704034,0.0
7704593,0.0
7705026,0.0
7705592,0.0
7706091,0.0
7706513,0.0
7707090,0.0
7707539,0.0
7708013,0.0
7708558,0.0
7709097,0.0
7709517,0.0
7710109,0.0
7710535,0.0
7711065,0.0
7711524,0.0
7712093,0.0
7712542,0.0
7713013,0.0
7713591,0.0
7714013,0.0
7714590,0.0
7715013,0.0
7715558,0.0
7716078,0.0
7716557,0.0
7717096,0.0
7717586,0.0
7718016,0.0
7718574,0.0
7719094,0.0
7719573,0.0
7720013,0.0
7720592,0.0
7721014,0.0
7721590,0.0
7722014,0.0
7722569,0.0
7723088,0.0
7723558,0.0
7724047,0.0
7724513,0.0
7725096,0.0
7725605,0.0
7726104,0.0
7726593,0.0
7727093,0.0
7727513,0.0
7728013,0.0
7728541,0.0
7729013,0.0
7729513,0.0
7730092,0.0
7730513,0.0
7731013,0.0
7731586,0.0
7732096,0.0
7732585,0.0
7733065,0.0
7733604,0.0
7734033,0.0
7734562,0.0
7735022,0.0
7735591,0.0
7736021,0.0
7736590,0.0
7737089,0.0
7737513,0.0
7738088,0.0
7738567,0.0
7739087,0.0
7739586,0.0
7740095,0.0
7740513,0.0
7741014,0.0
7741593,0.0
7742013,0.0
7742513,0.0
7743041,0.0
7743513,0.0
7744020,0.0
7744539,0.0
7745079,0.0
7745588,0.0
7746087,0.0
7746536,0.0
7747096,0.0
7747595,0.0
7748098,0.0
7748524,0.0
7749097,0.0
7749592,0.0
7750095,0.0
7750591,0.0
7751094,0.0
7751530,0.0
7752013,0.0
7752588,0.0
7753088,0.0
7753513,0.0
7754096,0.0
7754536,0.0
7755095,0.0
7755594,0.0
7756054,0.0
7756593,0.0
7757092,0.0
7757591,0.0
7758021,0.0
7758540,0.0
7759020,0.0
7759589,0.0
7760088,0.0
7760567,0.0
7761097,0.0
7761516,0.0
7762096,0.0
7762595,0.0
7763013,0.0
7763513,0.0
7764014,0.0
7764592,0.0
7765092,0.0
7765513,0.0
7766100,0.0
7766599,0.0
7767089,0.0
7767513,0.0
7768013,0.0
7768513,0.0
7769013,0.0
7769516,0.0
7770098,0.0
7770594,0.0
7771093,0.0
7771573,0.0
7772092,0.0
7772513,0.0
7773091,0.0
7773590,0.0
7774089,0.0
7774513,0.0
7775088,0.0
7775587,0.0
7776096,0.0
7776586,0.0
7777013,0.0
7777584,0.0
7778094,0.0
7778514,0.0
7779063,0.0
7779513,0.0
7780091,0.0
7780591,0.0
7781090,0.0
7781519,0.0
7782069,0.0
7782588,0.0
7783097,0.0
7783596,0.0
7784046,0.0
7784513,0.0
7785094,0.0
7785574,0.0
7786093,0.0
7786562,0.0
7787013,0.0
7787591,0.0
7788074,0.0
7788610,0.0
7789013,0.0
7789588,0.0
7790088,0.0
7790567,0.0
7791117,0.0
7791596,0.0
7792016,0.0
7792534,0.0
7793094,0.0
7793593,3.0
7794052,5.0
7794592,14.0
7795013,22.0
7795610,28.0
7796090,38.0
7796589,44.0
7797078,55.0
7797598,62.0
7798077,66.0
7798596,63.0
7799096,71.0
7799516,76.0
7800094,62.0
7800513,74.0
7801013,84.0
7801602,97.0
7802072,96.0
7802514,109.0
7803090,101.0
7803589,99.0
7804014,99.0
7804513,100.0
7805087,117.0
7805597,117.0
7806013,123.0
7806516,121.0
7807095,131.0
7807514,130.0
7808063,148.0
7808593,139.0
7809022,135.0
7809591,129.0
7810013,126.0
7810590,129.0
7811089,138.0
7811569,138.0
7812068,137.0
7812597,151.0
7813016,139.0
7813566,123.0
7814065,108.0
7814513,104.0
7815013,108.0
7815513,99.0
7816096,98.0
7816572,95.0
7817094,89.0
7817513,90.0
7818014,83.0
7818589,69.0
7819013,64.0
7819513,66.0
7820097,57.0
7820596,65.0
7821066,63.0
7821595,75.0
7822035,75.0
7822574,87.0
7823083,96.0
7823572,106.0
7824092,111.0
7824591,115.0
7825080,119.0
7825590,116.0
7826069,110.0
7826513,109.0
7827013,91.0
7827513,79.0
7828096,65.0
7828513,63.0
7829055,59.0
7829513,52.0
7830074,49.0
7830583,48.0
7831013,49.0
7831513,59.0
7832101,47.0
7832513,42.0
7833100,32.0
7833599,30.0
7834088,18.0
7834588,24.0
7835087,31.0
7835590,33.0
7836016,42.0
7836555,41.0
7837098,35.0
7837513,29.0
7838096,33.0
7838592,19.0
7839072,17.0
7839591,14.0
7840090,1.0
7840590,3.0
7841089,0.0
7841513,0.0
7842088,0.0
7842513,0.0
7843096,0.0
7843535,0.0
7844095,0.0
7844524,0.0
7845093,0.0
7845603,0.0
7846092,0.0
7846591,0.0
7847013,0.0
7847590,0.0
7848013,0.0
7848513,0.0
7849014,0.0
7849587,0.0
7850017,0.0
7850536,0.0
7851013,0.0
7851555,0.0
7852054,0.0
7852523,0.0
7853093,0.0
7853513,0.0
7854013,0.0
7854601,0.0
7855090,0.0
7855589,0.0
7856013,0.0
7856588,0.0
7857017,0.0
7857597,0.0
7858099,0.0
7858595,0.0
7859045,0.0
7859513,0.0
7860013,0.0
7860592,0.0
7861102,0.0
7861591,0.0
7862071,0.0
7862513,0.0
7863029,0.0
7863514,0.0
7864088,0.0
7864557,0.0
7865017,0.0
7865596,0.0
7866035,0.0
7866594,0.0
7867013,0.0
7867593,0.0
7868013,0.0
7868592,0.0
7869013,0.0
7869541,0.0
7870090,0.0
7870589,0.0
7871088,0.0
7871513,0.0
7872017,4.0
7872514,4.0
7873086,17.0
7873585,21.0
7874016,23.0
7874574,33.0
7875013,32.0
7875513,42.0
7876092,44.0
7876521,47.0
7877013,45.0
7877589,45.0
7878089,34.0
7878588,37.0
7879088,26.0
7879513,23.0
7880096,9.0
7880513,20.0
7881013,18.0
7881513,10.0
7882013,23.0
7882593,34.0
7883092,25.0
7883513,20.0
7884031,8.0
7884590,0.0
7885090,0.0
7885589,0.0
7886068,6.0
7886567,6.0
7887037,0.0
7887566,0.0
7888096,0.0
7888525,0.0
7889094,0.0
7889594,0.0
7890043,0.0
7890513,0.0
7891082,0.0
7891591,0.0
7892100,0.0
7892539,0.0
7893013,0.0
7893578,2.0
7894031,12.0
7894597,18.0
7895059,27.0
7895565,27.0
7896014,38.0
7896574,34.0
7897013,45.0
7897603,40.0
7898096,56.0
7898571,47.0
7899091,50.0
7899513,53.0
7900089,54.0
7900519,55.0
7901088,69.0
7901537,75.0
7902017,83.0
7902596,79.0
7903016,83.0
7903594,76.0
7904034,74.0
7904514,80.0
7905093,74.0
7905592,85.0
7906091,80.0
7906590,95.0
7907014,92.0
7907589,93.0
7908089,90.0
7908588,85.0
7909097,87.0
7909513,90.0
7910086,99.0
7910513,88.0
7911094,78.0
7911594,77.0
7912093,67.0
7912592,68.0
7913082,69.0
7913591,79.0
7914090,75.0
7914530,74.0
7915013,81.0
7915588,85.0
7916088,91.0
7916513,94.0
7917013,99.0
7917513,98.0
7918085,103.0
7918594,116.0
7919094,119.0
7919593,136.0
7920092,137.0
7920592,154.0
7921091,160.0
7921590,154.0
7922090,169.0
7922589,161.0
7923088,163.0
7923538,161.0
7924097,151.0
7924566,153.0
7925096,153.0
7925525,154.0
7926094,155.0
7926513,160.0
7927083,163.0
7927592,165.0
7928042,169.0
7928591,175.0
7929090,172.0
7929590,162.0
7930109,153.0
7930513,159.0
7931088,146.0
7931597,153.0
7932096,155.0
7932513,155.0
7933013,160.0
7933513,158.0
7934077,155.0
7934593,170.0
7935013,169.0
7935591,164.0
7936071,156.0
7936590,144.0
7937093,144.0
7937589,134.0
7938013,140.0
7938587,133.0
7939013,132.0
7939566,145.0
7940096,154.0
7940595,158.0
7941044,166.0
7941594,178.0
7942063,182.0
7942602,193.0
7943092,201.0
7943591,207.0
7944070,201.0
7944539,204.0
7945089,185.0
7945588,180.0
7946087,177.0
7946513,165.0
7947096,166.0
7947516,161.0
7948105,158.0
7948513,166.0
7949093,143.0
7949593,149.0
7950013,139.0
7950514,138.0
7951091,141.0
7951590,145.0
7952059,149.0
7952599,151.0
7953098,148.0
7953597,146.0
7954017,144.0
7954513,145.0
7955025,148.0
7955595,149.0
7956013,157.0
7956513,159.0
7957096,170.0
7957562,165.0
7958071,174.0
7958590,178.0
7959110,181.0
7959569,186.0
7960069,191.0
7960588,197.0
7961077,192.0
7961567,189.0
7962013,172.0
7962595,168.0
7963085,165.0
7963604,159.0
7964093,167.0
7964592,164.0
7965092,169.0
7965541,179.0
7966021,175.0
7966540,185.0
7967089,192.0
7967588,199.0
7968013,200.0
7968517,210.0
7969086,221.0
7969586,220.0
7970095,222.0
7970513,214.0
7971094,207.0
7971593,203.0
7972092,197.0
7972592,193.0
7973016,199.0
7973513,190.0
7974090,180.0
7974599,177.0
7975029,173.0
7975513,180.0
7976097,175.0
7976596,182.0
7977014,183.0
7977595,188.0
7978098,194.0
7978594,191.0
7979013,197.0
7979592,203.0
7980013,210.0
7980521,210.0
7981080,216.0
7981590,217.0
7982019,218.0
7982519,212.0
7983028,215.0
7983513,208.0
7984086,206.0
7984513,205.0
7985095,204.0
7985544,208.0
7986013,218.0
7986593,197.0
7987042,200.0
7987592,193.0
7988091,196.0
7988513,198.0
7989013,198.0
7989589,207.0
7990088,214.0
7990587,208.0
7991087,209.0
7991526,214.0
7992096,203.0
7992555,202.0
7993028,185.0
7993593,185.0
7994047,181.0
7994612,183.0
7995075,183.0
7995591,178.0
7996074,184.0
7996519,189.0
7997100,193.0
7997588,196.0
7998088,197.0
7998514,180.0
7999100,175.0
7999526,169.0
8000095,174.0
8000574,168.0
8001104,161.0
8001593,159.0
8002013,160.0
8002531,164.0
8003071,165.0
8003590,183.0
8004089,184.0
8004514,184.0
8005088,189.0
8005587,192.0
8006097,191.0
8006513,199.0
8007095,201.0
8007595,205.0
8008013,214.0
8008593,223.0
8009093,233.0
8009592,231.0
8010041,249.0
8010541,246.0
8011090,243.0
8011539,254.0
8012089,252.0
8012538,259.0
8013067,248.0
8013513,250.0
8014086,258.0
8014514,269.0
8015095,276.0
8015513,297.0
8016094,309.0
8016603,294.0
8017096,325.0
8017531,324.0
8018061,327.0
8018590,301.0
8019079,286.0
8019514,258.0
8020013,246.0
8020517,241.0
8021013,229.0
8021596,211.0
8022095,207.0
8022594,189.0
8023013,206.0
8023603,194.0
8024023,195.0
8024572,197.0
8025041,184.0
8025560,179.0
8026014,190.0
8026589,178.0
8027088,180.0
8027588,187.0
8028057,186.0
8028596,172.0
8029014,173.0
8029513,181.0
8030013,190.0
8030513,181.0
8031014,187.0
8031602,194.0
8032092,193.0
8032531,199.0
8033051,188.0
8033513,173.0
8034042,172.0
8034599,172.0
8035018,165.0
8035513,172.0
8036096,164.0
8036596,166.0
8037099,167.0
8037513,174.0
8038013,163.0
8038513,166.0
8039072,152.0
8039592,150.0
8040013,148.0
8040590,150.0
8041090,147.0
8041589,159.0
8042088,166.0
8042513,168.0
8043097,171.0
8043586,175.0
8044036,178.0
8044535,177.0
8045094,167.0
8045584,165.0
8046093,167.0
8046592,168.0
8047092,172.0
8047541,182.0
8048080,183.0
8048513,188.0
8049013,178.0
8049588,182.0
8050088,166.0
8050567,157.0
8051096,159.0
8051596,159.0
8052016,156.0
8052513,151.0
8053094,138.0
8053533,128.0
8054063,121.0
8054591,117.0
8055091,116.0
8055513,114.0
8056090,127.0
8056513,131.0
8057092,147.0
8057513,149.0
8058013,156.0
8058596,145.0
8059099,131.0
8059595,138.0
8060013,134.0
8060594,139.0
8061013,140.0
8061592,144.0
8062091,139.0
8062591,136.0
8063090,141.0
8063530,141.0
8064013,143.0
8064588,156.0
8065058,158.0
8065513,173.0
8066036,180.0
8066596,186.0
8067013,187.0
8067594,171.0
8068094,165.0
8068603,153.0
8069092,155.0
8069591,158.0
8070013,164.0
8070590,162.0
8071090,166.0
8071589,172.0
8072088,168.0
8072513,178.0
8073077,187.0
8073586,183.0
8074076,194.0
8074595,202.0
8075084,212.0
8075513,214.0
8076093,213.0
8076592,206.0
8077092,206.0
8077561,204.0
8078020,202.0
8078589,212.0
8079092,213.0
8079588,215.0
8080101,205.0
8080587,192.0
8081026,183.0
8081585,171.0
8082013,159.0
8082594,151.0
8083023,148.0
8083513,142.0
8084092,142.0
8084591,150.0
8085013,154.0
8085570,167.0
8086013,165.0
8086513,158.0
8087088,154.0
8087587,145.0
8088097,158.0
8088596,159.0
8089065,166.0
8089513,171.0
8090013,178.0
8090593,192.0
8091093,189.0
8091592,195.0
8092102,201.0
8092513,198.0
8093070,194.0
8093513,203.0
8094099,207.0
8094513,204.0
8095041,210.0
8095587,202.0
8096020,214.0
8096516,197.0
8097098,187.0
8097598,188.0
8098093,187.0
8098573,191.0
8099013,191.0
8099513,195.0
8100091,205.0
8100570,214.0
8101013,217.0
8101514,228.0
8102088,213.0
8102513,216.0
8103013,213.0
8103556,217.0
8104095,232.0
8104595,230.0
8105094,238.0
8105513,232.0
8106043,228.0
8106513,225.0
8107102,228.0
8107591,231.0
8108090,230.0
8108539,239.0
8109069,242.0
8109513,250.0
8110097,248.0
8110513,253.0
8111046,252.0
8111513,250.0
8112016,239.0
8112514,232.0
8113016,241.0
8113513,243.0
8114013,245.0
8114521,251.0
8115091,247.0
8115590,260.0
8116093,242.0
8116514,233.0
8117092,225.0
8117597,222.0
8118087,223.0
8118596,230.0
8119095,222.0
8119513,230.0
8120084,223.0
8120593,221.0
8121013,223.0
8121602,206.0
8122061,209.0
8122590,212.0
8123090,221.0
8123539,214.0
8124089,214.0
8124588,212.0
8125013,209.0
8125596,199.0
8126096,199.0
8126595,186.0
8127095,184.0
8127594,188.0
8128093,183.0
8128592,185.0
8129092,178.0
8129591,183.0
8130013,173.0
8130570,161.0
8131079,148.0
8131589,136.0
8132014,142.0
8132527,141.0
8133057,146.0
8133596,154.0
8134095,156.0
8134513,167.0
8135094,175.0
8135573,188.0
8136033,184.0
8136602,184.0
8137095,180.0
8137513,191.0
8138114,194.0
8138589,200.0
8139013,216.0
8139588,216.0
8140097,221.0
8140513,221.0
8141096,219.0
8141513,226.0
8142094,231.0
8142594,226.0
8143074,210.0
8143523,213.0
8144013,207.0
8144531,213.0
8145013,219.0
8145560,229.0
8146089,221.0
8146588,216.0
8147013,210.0
8147513,202.0
8148087,186.0
8148596,174.0
8149013,166.0
8149513,154.0
8150024,158.0
8150603,149.0
8151013,139.0
8151592,143.0
8152013,134.0
8152601,129.0
8153034,148.0
8153523,142.0
8154013,139.0
8154598,133.0
8155097,126.0
8155597,129.0
8156096,138.0
8156585,138.0
8157104,139.0
8157524,135.0
8158093,134.0
8158592,139.0
8159096,137.0
8159531,139.0
8160013,146.0
8160560,152.0
8161089,159.0
8161539,163.0
8162088,171.0
8162567,168.0
8163057,166.0
8163586,151.0
8164085,139.0
8164513,140.0
8165013,135.0
8165593,133.0
8166093,132.0
8166513,133.0
8167091,126.0
8167590,119.0
8168020,108.0
8168589,96.0
8169088,103.0
8169538,103.0
8170013,105.0
8170587,110.0
8171096,107.0
8171513,112.0
8172013,93.0
8172513,95.0
8173013,102.0
8173612,100.0
8174013,116.0
8174591,120.0
8175013,128.0
8175590,113.0
8176109,105.0
8176589,107.0
8177092,99.0
8177587,107.0
8178100,108.0
8178536,101.0
8179013,99.0
8179594,87.0
8180104,98.0
8180513,106.0
8181013,113.0
8181592,123.0
8182091,126.0
8182521,139.0
8183070,148.0
8183513,157.0
8184069,165.0
8184518,178.0
8185097,186.0
8185596,204.0
8186046,210.0
8186595,219.0
8187013,210.0
8187594,227.0
8188093,216.0
8188513,217.0
8189092,222.0
8189591,217.0
8190091,217.0
8190590,218.0
8191089,216.0
8191589,204.0
8192028,200.0
8192587,189.0
8193020,192.0
8193566,192.0
8194036,185.0
8194595,181.0
8195094,173.0
8195593,169.0
8196023,161.0
8196602,151.0
8197101,149.0
8197591,137.0
8198093,136.0
8198593,132.0
8199013,132.0
8199588,136.0
8200037,144.0
8200514,137.0
8201096,140.0
8201513,139.0
8202094,148.0
8202594,148.0
8203093,136.0
8203573,132.0
8204072,125.0
8204591,135.0
8205091,133.0
8205513,145.0
8206089,149.0
8206513,140.0
8207088,138.0
8207587,132.0
8208087,128.0
8208576,116.0
8209013,116.0
8209594,113.0
8210094,120.0
8210593,121.0
8211093,129.0
8211592,125.0
8212091,119.0
8212513,126.0
8213090,122.0
8213589,121.0
8214109,119.0
8214558,127.0
8215017,128.0
8215513,121.0
8216096,113.0
8216565,104.0
8217098,95.0
8217513,95.0
8218094,92.0
8218596,93.0
8219092,101.0
8219591,110.0
8220091,122.0
8220530,133.0
8221059,139.0
8221513,143.0
8222038,149.0
8222513,146.0
8223097,140.0
8223596,141.0
8224086,145.0
8224575,146.0
8225094,135.0
8225593,136.0
8226093,141.0
8226532,153.0
8227091,158.0
8227514,164.0
8228070,179.0
8228589,171.0
8229089,169.0
8229588,162.0
8230013,167.0
8230597,166.0
8231014,169.0
8231595,181.0
8232013,187.0
8232594,190.0
8233094,194.0
8233593,194.0
8234072,205.0
8234532,216.0
8235091,214.0
8235590,230.0
8236013,242.0
8236513,246.0
8237092,247.0
8237528,243.0
8238100,233.0
8238596,227.0
8239099,215.0
8239513,210.0
8240098,212.0
8240594,208.0
8241073,218.0
8241542,218.0
8242092,231.0
8242591,236.0
8243090,238.0
8243589,246.0
8244013,246.0
8244588,242.0
8245078,249.0
8245597,263.0
8246026,251.0
8246513,259.0
8247016,274.0
8247594,277.0
8248094,289.0
8248573,294.0
8249092,327.0
8249592,328.0
8250091,343.0
8250590,365.0
8251069,381.0
8251519,380.0
8252088,369.0
8252528,390.0
8253097,405.0
8253513,423.0
8254096,405.0
8254519,393.0
8255094,397.0
8255513,411.0
8256076,414.0
8256542,411.0
8257095,397.0
8257514,403.0
8258013,401.0
8258590,373.0
8259092,374.0
8259513,356.0
8260028,347.0
8260513,345.0
8261096,359.0
8261596,375.0
8262095,378.0
8262594,403.0
8263013,395.0
8263593,412.0
8264072,417.0
8264513,425.0
8265091,421.0
8265590,411.0
8266090,388.0
8266589,380.0
8267019,407.0
8267513,414.0
8268087,422.0
8268566,436.0
8269096,436.0
8269513,427.0
8270024,409.0
8270544,407.0
8271093,378.0
8271592,369.0
8272062,367.0
8272513,354.0
8273013,344.0
8273513,329.0
8274099,298.0
8274598,272.0
8275088,254.0
8275567,246.0
8276096,244.0
8276596,255.0
8277016,248.0
8277604,256.0
8278094,256.0
8278513,281.0
8279082,282.0
8279592,302.0
8280081,294.0
8280590,301.0
8281020,311.0
8281569,317.0
8282088,310.0
8282568,321.0
8283057,316.0
8283513,295.0
8284096,285.0
8284513,290.0
8285013,276.0
8285513,284.0
8286083,299.0
8286543,286.0
8287082,290.0
8287591,261.0
8288013,264.0
8288590,261.0
8289039,268.0
8289519,276.0
8290038,308.0
8290513,305.0
8291057,330.0
8291566,335.0
8292095,367.0
8292535,372.0
8293024,390.0
8293513,367.0
8294013,374.0
8294592,366.0
8295091,370.0
8295600,356.0
8296110,371.0
8296559,375.0
8297014,378.0
8297528,380.0
8298091,398.0
8298600,396.0
8299099,385.0
8299595,391.0
8300013,410.0
8300524,418.0
8301063,423.0
8301514,435.0
8302092,425.0
8302591,444.0
8303031,441.0
8303610,453.0
8304013,453.0
8304513,443.0
8305013,427.0
8305567,416.0
8306096,396.0
8306596,385.0
8307045,385.0
8307524,385.0
8308013,370.0
8308513,361.0
8309014,342.0
8309513,329.0
8310091,307.0
8310513,311.0
8311090,321.0
8311589,279.0
8312013,295.0
8312513,277.0
8313097,274.0
8313586,276.0
8314096,298.0
8314565,294.0
8315105,303.0
8315513,319.0
8316093,338.0
8316514,342.0
8317102,352.0
8317521,359.0
8318094,368.0
8318513,379.0
8319039,395.0
8319589,405.0
8320013,423.0
8320567,440.0
8321057,438.0
8321566,437.0
8322016,425.0
8322595,448.0
8323024,443.0
8323593,475.0
8324033,474.0
8324592,496.0
8325041,496.0
8325591,482.0
8326090,459.0
8326590,426.0
8327089,415.0
8327588,415.0
8328067,439.0
8328513,408.0
8329086,440.0
8329535,434.0
8330095,436.0
8330574,449.0
8331084,465.0
8331603,459.0
8332022,453.0
8332571,461.0
8333031,493.0
8333513,510.0
8334089,496.0
8334514,508.0
8335088,501.0
8335518,501.0
8336013,499.0
8336586,503.0
8337035,500.0
8337595,521.0
8338013,533.0
8338513,547.0
